"","Point est.","Upper C.I."
"Omega1[Pterostichus_diligens (S67), Amara_aulica (S4)]",1.01995664342109,1.06243984419197
"Omega1[Pterostichus_niger (S68), Amara_aulica (S4)]",1.01327277967711,1.01745245753391
"Omega1[Pterostichus_vernalis (S69), Amara_aulica (S4)]",1.02820040729737,1.09569334044723
"Omega1[Stenolophus_teutonus (S70), Amara_aulica (S4)]",1.01082560669325,1.0215135828273
"Omega1[Syntomus_foveatus (S71), Amara_aulica (S4)]",1.15412294909301,1.44610027937326
"Omega1[Syntomus_truncatellus (S72), Amara_aulica (S4)]",1.55861499410259,2.44895927436513
"Omega1[Trechus_quadristriatus (S73), Amara_aulica (S4)]",1.01789449394568,1.04307728237396
"Omega1[Amara_aenea (S1), Amara_bifrons (S5)]",1.14554346843583,1.44620069530541
"Omega1[Amara_anthobia (S2), Amara_bifrons (S5)]",2.27725709883098,5.71247687973287
"Omega1[Amara_apricaria (S3), Amara_bifrons (S5)]",1.88350852922127,3.56891420036064
"Omega1[Amara_aulica (S4), Amara_bifrons (S5)]",1.0384803896918,1.11782877837279
"Omega1[Amara_bifrons (S5), Amara_bifrons (S5)]",1.44144535270272,2.19912658430253
"Omega1[Amara_convexior (S6), Amara_bifrons (S5)]",1.57075977694891,2.48560992171179
"Omega1[Amara_curta (S7), Amara_bifrons (S5)]",1.70457905475911,2.85034953645914
"Omega1[Amara_equestris (S8), Amara_bifrons (S5)]",1.32458220349493,2.03022510032755
"Omega1[Amara_eurynota (S9), Amara_bifrons (S5)]",1.11102809270324,1.32571860134568
"Omega1[Amara_familiaris (S10), Amara_bifrons (S5)]",1.66335516664294,2.81033047199979
"Omega1[Amara_fulva (S11), Amara_bifrons (S5)]",1.67548637269723,2.96492099521727
"Omega1[Amara_fusca (S12), Amara_bifrons (S5)]",1.71041714227271,3.00163273419926
"Omega1[Amara_lucida (S13), Amara_bifrons (S5)]",1.47603947699925,2.28891171768051
"Omega1[Amara_lunicollis (S14), Amara_bifrons (S5)]",2.54060030922134,4.81563276482387
"Omega1[Amara_makolskii (S15), Amara_bifrons (S5)]",2.3190121554099,4.44490266486181
"Omega1[Amara_municipalis (S16), Amara_bifrons (S5)]",1.1684196509464,1.48461553103951
"Omega1[Amara_ovata (S17), Amara_bifrons (S5)]",1.06371948380536,1.15465069380469
"Omega1[Amara_similata (S18), Amara_bifrons (S5)]",1.38358627923569,2.12217175533588
"Omega1[Amara_tibialis (S19), Amara_bifrons (S5)]",1.027124952157,1.07896572313657
"Omega1[Anisodactylus_binotatus (S20), Amara_bifrons (S5)]",1.02990462922722,1.04786238291233
"Omega1[Badister_bullatus (S21), Amara_bifrons (S5)]",1.15782209013089,1.45377090404533
"Omega1[Bembidion_lampros (S22), Amara_bifrons (S5)]",1.98698806495772,3.3600862357874
"Omega1[Bembidion_properans (S23), Amara_bifrons (S5)]",1.48216707911315,2.2511925652841
"Omega1[Bradycellus_harpalinus (S24), Amara_bifrons (S5)]",1.05638024823264,1.12747593752228
"Omega1[Calathus_ambiguus (S25), Amara_bifrons (S5)]",2.75403632778299,5.38314714456663
"Omega1[Calathus_cinctus (S26), Amara_bifrons (S5)]",1.36271040051326,2.16146017385283
"Omega1[Calathus_erratus (S27), Amara_bifrons (S5)]",1.1833467912276,1.5252561942049
"Omega1[Calathus_fuscipes (S28), Amara_bifrons (S5)]",1.06515049030146,1.21084039182594
"Omega1[Calathus_melanocephalus (S29), Amara_bifrons (S5)]",2.41482121157292,4.4675784612259
"Omega1[Carabus_nemoralis (S30), Amara_bifrons (S5)]",1.34898337401149,2.01378036147119
"Omega1[Cicindela_campestris (S31), Amara_bifrons (S5)]",1.49326132257188,2.33552634923399
"Omega1[Cicindela_hybrida (S32), Amara_bifrons (S5)]",1.7544688509577,2.87974797595433
"Omega1[Harpalus_affinis (S33), Amara_bifrons (S5)]",1.04823191567803,1.15095580856217
"Omega1[Harpalus_anxius (S34), Amara_bifrons (S5)]",2.73377105166087,4.9801689393434
"Omega1[Harpalus_autumnalis (S35), Amara_bifrons (S5)]",1.13195573672932,1.38841342658947
"Omega1[Harpalus_calceatus (S36), Amara_bifrons (S5)]",1.50571865797291,2.27334702734958
"Omega1[Harpalus_distinguendus (S37), Amara_bifrons (S5)]",1.30980144787658,1.84086189030688
"Omega1[Harpalus_flavescens (S38), Amara_bifrons (S5)]",1.07028407912324,1.22071468919263
"Omega1[Harpalus_griseus (S39), Amara_bifrons (S5)]",1.04239728348901,1.12600929879304
"Omega1[Harpalus_latus (S40), Amara_bifrons (S5)]",1.53273043489552,2.54775834004181
"Omega1[Harpalus_luteicornis (S41), Amara_bifrons (S5)]",1.95994507352691,3.52080707607545
"Omega1[Cryptophonus_melancholicus (S42), Amara_bifrons (S5)]",1.221296813608,1.6260671774419
"Omega1[Harpalus_picipennis (S43), Amara_bifrons (S5)]",1.55512735993077,2.5480868042232
"Omega1[Harpalus_pumilus (S44), Amara_bifrons (S5)]",1.2337523027231,1.85884795408402
"Omega1[Harpalus_rubripes (S45), Amara_bifrons (S5)]",1.70527670904787,3.80964472669264
"Omega1[Harpalus_rufipalpis (S46), Amara_bifrons (S5)]",1.16735022967222,1.48683509443578
"Omega1[Harpalus_rufipes (S47), Amara_bifrons (S5)]",1.22487824221163,1.66858633781052
"Omega1[Harpalus_serripes (S48), Amara_bifrons (S5)]",2.61063293790004,4.96231122060772
"Omega1[Semiophonus_signaticornis (S49), Amara_bifrons (S5)]",2.47386761431791,4.40343528473244
"Omega1[Harpalus_smaragdinus (S50), Amara_bifrons (S5)]",1.36613695778755,1.99274567280914
"Omega1[Harpalus_tardus (S51), Amara_bifrons (S5)]",1.13278999637023,1.40154958622397
"Omega1[Leistus_ferrugineus (S52), Amara_bifrons (S5)]",1.22668725255737,1.62980597755646
"Omega1[Leistus_rufomarginatus (S53), Amara_bifrons (S5)]",1.12075895426642,1.3528063211768
"Omega1[Licinus_depressus (S54), Amara_bifrons (S5)]",1.08684653959132,1.23802691713556
"Omega1[Loricera_pilicornis (S55), Amara_bifrons (S5)]",1.39768098454041,2.15119341485671
"Omega1[Masoreus_wetterhallii (S56), Amara_bifrons (S5)]",1.23186354863707,1.68587102054558
"Omega1[Microlestes_minutulus (S57), Amara_bifrons (S5)]",1.90604773077735,3.14590228474017
"Omega1[Nebria_brevicollis (S58), Amara_bifrons (S5)]",1.12388060036616,1.37533859438248
"Omega1[Nebria_salina (S59), Amara_bifrons (S5)]",1.36526931516876,2.03308184151271
"Omega1[Notiophilus_aestuans (S60), Amara_bifrons (S5)]",1.04438725468379,1.05893926380423
"Omega1[Notiophilus_aquaticus (S61), Amara_bifrons (S5)]",1.0285999697369,1.08935584684901
"Omega1[Notiophilus_palustris (S62), Amara_bifrons (S5)]",1.28159306823557,1.77913949373831
"Omega1[Panagaeus_bipustulatus (S63), Amara_bifrons (S5)]",1.32166544327068,1.86279113044521
"Omega1[Poecilus_cupreus (S64), Amara_bifrons (S5)]",1.25081969484174,1.69362735230135
"Omega1[Poecilus_lepidus (S65), Amara_bifrons (S5)]",1.8191310489347,3.03942380075615
"Omega1[Poecilus_versicolor (S66), Amara_bifrons (S5)]",1.03102327161371,1.0957165208609
"Omega1[Pterostichus_diligens (S67), Amara_bifrons (S5)]",1.1678423663338,1.48434221210009
"Omega1[Pterostichus_niger (S68), Amara_bifrons (S5)]",1.46683335013081,2.40786526514167
"Omega1[Pterostichus_vernalis (S69), Amara_bifrons (S5)]",1.07836243566716,1.19656712163419
"Omega1[Stenolophus_teutonus (S70), Amara_bifrons (S5)]",1.23033588831003,1.64884533729111
"Omega1[Syntomus_foveatus (S71), Amara_bifrons (S5)]",1.43340742261976,2.12357879280878
"Omega1[Syntomus_truncatellus (S72), Amara_bifrons (S5)]",1.76858940504394,3.05649876770506
"Omega1[Trechus_quadristriatus (S73), Amara_bifrons (S5)]",1.28321797009761,1.82083210495193
"Omega1[Amara_aenea (S1), Amara_convexior (S6)]",1.23835530234208,1.71300460694272
"Omega1[Amara_anthobia (S2), Amara_convexior (S6)]",1.24370049668368,1.71934364978977
"Omega1[Amara_apricaria (S3), Amara_convexior (S6)]",1.57066932591516,2.5291994146251
"Omega1[Amara_aulica (S4), Amara_convexior (S6)]",1.61733897803629,2.68492995882865
"Omega1[Amara_bifrons (S5), Amara_convexior (S6)]",1.57075977694891,2.48560992171179
"Omega1[Amara_convexior (S6), Amara_convexior (S6)]",1.69510871174372,2.94974715755025
"Omega1[Amara_curta (S7), Amara_convexior (S6)]",1.26318148687406,1.73264685899287
"Omega1[Amara_equestris (S8), Amara_convexior (S6)]",1.35680953879514,2.00424104922629
"Omega1[Amara_eurynota (S9), Amara_convexior (S6)]",1.31409561506237,1.90313386920928
"Omega1[Amara_familiaris (S10), Amara_convexior (S6)]",2.03170696693852,3.57087437941197
"Omega1[Amara_fulva (S11), Amara_convexior (S6)]",1.50436021605044,2.36797053644817
"Omega1[Amara_fusca (S12), Amara_convexior (S6)]",1.17357953207656,1.55478660482008
"Omega1[Amara_lucida (S13), Amara_convexior (S6)]",1.51870333677283,2.39768843046195
"Omega1[Amara_lunicollis (S14), Amara_convexior (S6)]",1.90241952106048,3.20484334834212
"Omega1[Amara_makolskii (S15), Amara_convexior (S6)]",1.87282516173919,3.45126301928567
"Omega1[Amara_municipalis (S16), Amara_convexior (S6)]",1.12868816032792,1.40501580963592
"Omega1[Amara_ovata (S17), Amara_convexior (S6)]",1.04120869593774,1.11334584982291
"Omega1[Amara_similata (S18), Amara_convexior (S6)]",1.51420527422815,2.33186968301803
"Omega1[Amara_tibialis (S19), Amara_convexior (S6)]",1.19631043628528,1.62783631385933
"Omega1[Anisodactylus_binotatus (S20), Amara_convexior (S6)]",1.07257669721034,1.20434757328473
"Omega1[Badister_bullatus (S21), Amara_convexior (S6)]",1.13560583378267,1.39212858540422
"Omega1[Bembidion_lampros (S22), Amara_convexior (S6)]",1.13236745957233,1.39186987670871
"Omega1[Bembidion_properans (S23), Amara_convexior (S6)]",1.40454464807152,2.18103891706584
"Omega1[Bradycellus_harpalinus (S24), Amara_convexior (S6)]",1.03242043293209,1.04629913545635
"Omega1[Calathus_ambiguus (S25), Amara_convexior (S6)]",2.77496284944721,5.1740019705666
"Omega1[Calathus_cinctus (S26), Amara_convexior (S6)]",1.13850803324282,1.44406336008036
"Omega1[Calathus_erratus (S27), Amara_convexior (S6)]",1.04555509829653,1.10651922235357
"Omega1[Calathus_fuscipes (S28), Amara_convexior (S6)]",1.42000257895353,2.12091858568059
"Omega1[Calathus_melanocephalus (S29), Amara_convexior (S6)]",1.27702794810004,1.88001208948229
"Omega1[Carabus_nemoralis (S30), Amara_convexior (S6)]",1.11423781924491,1.327381738046
"Omega1[Cicindela_campestris (S31), Amara_convexior (S6)]",1.60318446502419,2.65035350784191
"Omega1[Cicindela_hybrida (S32), Amara_convexior (S6)]",1.71480007392273,2.93213178698384
"Omega1[Harpalus_affinis (S33), Amara_convexior (S6)]",1.33666036302397,1.99397186674742
"Omega1[Harpalus_anxius (S34), Amara_convexior (S6)]",2.79712096628224,5.13403685839025
"Omega1[Harpalus_autumnalis (S35), Amara_convexior (S6)]",1.04924182111137,1.13641464980524
"Omega1[Harpalus_calceatus (S36), Amara_convexior (S6)]",1.745154972005,2.87307169830996
"Omega1[Harpalus_distinguendus (S37), Amara_convexior (S6)]",1.293902468492,1.94847430369164
"Omega1[Harpalus_flavescens (S38), Amara_convexior (S6)]",1.05768446701687,1.16800089184876
"Omega1[Harpalus_griseus (S39), Amara_convexior (S6)]",1.05849572970031,1.06339231966552
"Omega1[Harpalus_latus (S40), Amara_convexior (S6)]",1.39794928357501,2.13484053645294
"Omega1[Harpalus_luteicornis (S41), Amara_convexior (S6)]",1.59443590280445,2.62202065018987
"Omega1[Cryptophonus_melancholicus (S42), Amara_convexior (S6)]",1.86211200363767,3.0885598975983
"Omega1[Harpalus_picipennis (S43), Amara_convexior (S6)]",1.2074968377019,1.59220912569241
"Omega1[Harpalus_pumilus (S44), Amara_convexior (S6)]",1.09152170180119,1.23987245287342
"Omega1[Harpalus_rubripes (S45), Amara_convexior (S6)]",1.15692152386413,1.45439676029434
"Omega1[Harpalus_rufipalpis (S46), Amara_convexior (S6)]",1.08077750397511,1.2460693050914
"Omega1[Harpalus_rufipes (S47), Amara_convexior (S6)]",1.70700234592358,2.82089306341887
"Omega1[Harpalus_serripes (S48), Amara_convexior (S6)]",3.04636766817855,5.77720969690028
"Omega1[Semiophonus_signaticornis (S49), Amara_convexior (S6)]",1.61061569808998,2.78227882335005
"Omega1[Harpalus_smaragdinus (S50), Amara_convexior (S6)]",1.58910912582633,2.58125508169464
"Omega1[Harpalus_tardus (S51), Amara_convexior (S6)]",1.37115881448365,2.09267540286344
"Omega1[Leistus_ferrugineus (S52), Amara_convexior (S6)]",1.21450393206394,1.63190021361095
"Omega1[Leistus_rufomarginatus (S53), Amara_convexior (S6)]",1.0862661908913,1.26062522886133
"Omega1[Licinus_depressus (S54), Amara_convexior (S6)]",1.17857703379219,1.52274374878385
"Omega1[Loricera_pilicornis (S55), Amara_convexior (S6)]",1.05054051727965,1.09354621228228
"Omega1[Masoreus_wetterhallii (S56), Amara_convexior (S6)]",1.25196983904644,1.74372905263076
"Omega1[Microlestes_minutulus (S57), Amara_convexior (S6)]",1.74033566748302,3.18444057103579
"Omega1[Nebria_brevicollis (S58), Amara_convexior (S6)]",1.34645290719454,1.93401964165157
"Omega1[Nebria_salina (S59), Amara_convexior (S6)]",1.24736651845028,1.70385553554361
"Omega1[Notiophilus_aestuans (S60), Amara_convexior (S6)]",1.03296951606636,1.06408727634628
"Omega1[Notiophilus_aquaticus (S61), Amara_convexior (S6)]",1.22287533023432,1.64608212917316
"Omega1[Notiophilus_palustris (S62), Amara_convexior (S6)]",1.05556359549855,1.16755778496505
"Omega1[Panagaeus_bipustulatus (S63), Amara_convexior (S6)]",1.34026967085112,1.94723403542129
"Omega1[Poecilus_cupreus (S64), Amara_convexior (S6)]",1.52098737471922,2.38688442176329
"Omega1[Poecilus_lepidus (S65), Amara_convexior (S6)]",2.03517988888077,3.80566798579376
"Omega1[Poecilus_versicolor (S66), Amara_convexior (S6)]",1.02284526914686,1.04868721815926
"Omega1[Pterostichus_diligens (S67), Amara_convexior (S6)]",1.03879962663966,1.07540814358317
"Omega1[Pterostichus_niger (S68), Amara_convexior (S6)]",1.49431488127053,2.31262100192783
"Omega1[Pterostichus_vernalis (S69), Amara_convexior (S6)]",1.04171155261861,1.1070910058927
"Omega1[Stenolophus_teutonus (S70), Amara_convexior (S6)]",1.20806853837822,1.59987615470545
"Omega1[Syntomus_foveatus (S71), Amara_convexior (S6)]",1.49893762985798,2.68564442548162
"Omega1[Syntomus_truncatellus (S72), Amara_convexior (S6)]",1.09288025455277,1.29379480818542
"Omega1[Trechus_quadristriatus (S73), Amara_convexior (S6)]",1.14528184483485,1.43218144840159
"Omega1[Amara_aenea (S1), Amara_curta (S7)]",1.12070371173924,1.36471405376771
"Omega1[Amara_anthobia (S2), Amara_curta (S7)]",1.24211283474848,1.75071655716762
"Omega1[Amara_apricaria (S3), Amara_curta (S7)]",1.09559978551326,1.30299015867447
"Omega1[Amara_aulica (S4), Amara_curta (S7)]",1.35379024404019,1.95718773358104
"Omega1[Amara_bifrons (S5), Amara_curta (S7)]",1.70457905475911,2.85034953645914
"Omega1[Amara_convexior (S6), Amara_curta (S7)]",1.26318148687406,1.73264685899287
"Omega1[Amara_curta (S7), Amara_curta (S7)]",1.23592553371187,1.72917110733715
"Omega1[Amara_equestris (S8), Amara_curta (S7)]",1.22389073189369,1.64422147045619
"Omega1[Amara_eurynota (S9), Amara_curta (S7)]",1.27947392067395,1.76911069360426
"Omega1[Amara_familiaris (S10), Amara_curta (S7)]",1.07538913717292,1.23432769303676
"Omega1[Amara_fulva (S11), Amara_curta (S7)]",1.01450442266273,1.03389004859125
"Omega1[Amara_fusca (S12), Amara_curta (S7)]",1.791963091964,2.99472238000392
"Omega1[Amara_lucida (S13), Amara_curta (S7)]",1.27784706883431,1.74916943348637
"Omega1[Amara_lunicollis (S14), Amara_curta (S7)]",1.14097762025291,1.42291587554411
"Omega1[Amara_makolskii (S15), Amara_curta (S7)]",1.14901865928152,1.45916994371296
"Omega1[Amara_municipalis (S16), Amara_curta (S7)]",1.0213238791593,1.05615423788952
"Omega1[Amara_ovata (S17), Amara_curta (S7)]",1.05361469537961,1.1596639988989
"Omega1[Amara_similata (S18), Amara_curta (S7)]",1.24901139722599,1.73667853591062
"Omega1[Amara_tibialis (S19), Amara_curta (S7)]",1.02209528969016,1.06368375902896
"Omega1[Anisodactylus_binotatus (S20), Amara_curta (S7)]",1.09358205886793,1.27372802262128
"Omega1[Badister_bullatus (S21), Amara_curta (S7)]",1.07348742536739,1.23690776443761
"Omega1[Bembidion_lampros (S22), Amara_curta (S7)]",1.15687507084532,1.45771872009977
"Omega1[Bembidion_properans (S23), Amara_curta (S7)]",1.04099889702168,1.13089587780797
"Omega1[Bradycellus_harpalinus (S24), Amara_curta (S7)]",1.02094314190339,1.05240084915706
"Omega1[Calathus_ambiguus (S25), Amara_curta (S7)]",1.13401379870828,1.39358565341818
"Omega1[Calathus_cinctus (S26), Amara_curta (S7)]",1.15795521131498,1.47233399131835
"Omega1[Calathus_erratus (S27), Amara_curta (S7)]",1.20493890766463,1.5781516426142
"Omega1[Calathus_fuscipes (S28), Amara_curta (S7)]",1.06170461187855,1.19592217211702
"Omega1[Calathus_melanocephalus (S29), Amara_curta (S7)]",1.65172133048027,2.78201763747884
"Omega1[Carabus_nemoralis (S30), Amara_curta (S7)]",1.08838785245276,1.26214370870204
"Omega1[Cicindela_campestris (S31), Amara_curta (S7)]",1.07288462799165,1.22494206445857
"Omega1[Cicindela_hybrida (S32), Amara_curta (S7)]",1.71590000457142,2.76965816261841
"Omega1[Harpalus_affinis (S33), Amara_curta (S7)]",1.052238023382,1.17303687552522
"Omega1[Harpalus_anxius (S34), Amara_curta (S7)]",1.30108664526947,1.81466366887246
"Omega1[Harpalus_autumnalis (S35), Amara_curta (S7)]",1.17624894258902,1.51611531867732
"Omega1[Harpalus_calceatus (S36), Amara_curta (S7)]",1.561807617223,2.42490361212596
"Omega1[Harpalus_distinguendus (S37), Amara_curta (S7)]",1.32874572146942,1.89985920562767
"Omega1[Harpalus_flavescens (S38), Amara_curta (S7)]",1.32782571518644,1.88277410919894
"Omega1[Harpalus_griseus (S39), Amara_curta (S7)]",1.42239769383752,2.11549522510505
"Omega1[Harpalus_latus (S40), Amara_curta (S7)]",1.1904551635834,1.54245689579308
"Omega1[Harpalus_luteicornis (S41), Amara_curta (S7)]",1.07514621557529,1.22679110118977
"Omega1[Cryptophonus_melancholicus (S42), Amara_curta (S7)]",1.03459844266552,1.11232810916817
"Omega1[Harpalus_picipennis (S43), Amara_curta (S7)]",1.02830597892188,1.08846326611403
"Omega1[Harpalus_pumilus (S44), Amara_curta (S7)]",1.25654294578219,1.73191185423273
"Omega1[Harpalus_rubripes (S45), Amara_curta (S7)]",1.08269506349385,1.26515689968444
"Omega1[Harpalus_rufipalpis (S46), Amara_curta (S7)]",1.07470750500387,1.23092951903861
"Omega1[Harpalus_rufipes (S47), Amara_curta (S7)]",1.50847033060486,2.36197703265905
"Omega1[Harpalus_serripes (S48), Amara_curta (S7)]",1.12044196073284,1.35922227236647
"Omega1[Semiophonus_signaticornis (S49), Amara_curta (S7)]",1.16941328768733,1.51058616906073
"Omega1[Harpalus_smaragdinus (S50), Amara_curta (S7)]",1.16324608808642,1.47029269028473
"Omega1[Harpalus_tardus (S51), Amara_curta (S7)]",1.69629803432049,2.75068008364635
"Omega1[Leistus_ferrugineus (S52), Amara_curta (S7)]",1.01322503321227,1.01827684325568
"Omega1[Leistus_rufomarginatus (S53), Amara_curta (S7)]",1.0836135415244,1.2657289261326
"Omega1[Licinus_depressus (S54), Amara_curta (S7)]",1.04339874816106,1.13103155634775
"Omega1[Loricera_pilicornis (S55), Amara_curta (S7)]",1.06011168204491,1.19682333541781
"Omega1[Masoreus_wetterhallii (S56), Amara_curta (S7)]",1.02915497520893,1.07701634673262
"Omega1[Microlestes_minutulus (S57), Amara_curta (S7)]",1.45321463817008,2.16281427316824
"Omega1[Nebria_brevicollis (S58), Amara_curta (S7)]",1.52093934209163,2.33701406915083
"Omega1[Nebria_salina (S59), Amara_curta (S7)]",1.2319707199068,1.64963672777297
"Omega1[Notiophilus_aestuans (S60), Amara_curta (S7)]",1.01557110843849,1.03352295746689
"Omega1[Notiophilus_aquaticus (S61), Amara_curta (S7)]",1.02554682041428,1.0889418244777
"Omega1[Notiophilus_palustris (S62), Amara_curta (S7)]",1.03911914212004,1.12355198622616
"Omega1[Panagaeus_bipustulatus (S63), Amara_curta (S7)]",1.04671965347161,1.13862421998315
"Omega1[Poecilus_cupreus (S64), Amara_curta (S7)]",1.17768266927227,1.50908585927286
"Omega1[Poecilus_lepidus (S65), Amara_curta (S7)]",2.07147635394891,3.88794002360469
"Omega1[Poecilus_versicolor (S66), Amara_curta (S7)]",1.82712566881591,3.16100638369031
"Omega1[Pterostichus_diligens (S67), Amara_curta (S7)]",1.03631421130891,1.11545812985723
"Omega1[Pterostichus_niger (S68), Amara_curta (S7)]",1.59192821535315,2.46486396031993
"Omega1[Pterostichus_vernalis (S69), Amara_curta (S7)]",1.05476950050603,1.17022912374348
"Omega1[Stenolophus_teutonus (S70), Amara_curta (S7)]",1.0992738850164,1.29313779819644
"Omega1[Syntomus_foveatus (S71), Amara_curta (S7)]",1.89974483757348,3.51376829249006
"Omega1[Syntomus_truncatellus (S72), Amara_curta (S7)]",1.92169219353669,3.41952686406819
"Omega1[Trechus_quadristriatus (S73), Amara_curta (S7)]",1.23947890480711,1.68451575868754
