"","x"
"Omega1[Loricera_pilicornis (S55), Amara_bifrons (S5)]",1836.66099646545
"Omega1[Masoreus_wetterhallii (S56), Amara_bifrons (S5)]",1524.21521970641
"Omega1[Microlestes_minutulus (S57), Amara_bifrons (S5)]",449.3314706741
"Omega1[Nebria_brevicollis (S58), Amara_bifrons (S5)]",384.139197605661
"Omega1[Nebria_salina (S59), Amara_bifrons (S5)]",1445.1751358922
"Omega1[Notiophilus_aestuans (S60), Amara_bifrons (S5)]",2127.72124126214
"Omega1[Notiophilus_aquaticus (S61), Amara_bifrons (S5)]",1130.6799702836
"Omega1[Notiophilus_palustris (S62), Amara_bifrons (S5)]",1115.89701705754
"Omega1[Panagaeus_bipustulatus (S63), Amara_bifrons (S5)]",829.002270789585
"Omega1[Poecilus_cupreus (S64), Amara_bifrons (S5)]",507.399338197084
"Omega1[Poecilus_lepidus (S65), Amara_bifrons (S5)]",394.255871626454
"Omega1[Poecilus_versicolor (S66), Amara_bifrons (S5)]",913.827529295146
"Omega1[Pterostichus_diligens (S67), Amara_bifrons (S5)]",1585.7001303132
"Omega1[Pterostichus_niger (S68), Amara_bifrons (S5)]",818.361806248095
"Omega1[Pterostichus_vernalis (S69), Amara_bifrons (S5)]",2456.32804771859
"Omega1[Stenolophus_teutonus (S70), Amara_bifrons (S5)]",1580.6703989939
"Omega1[Syntomus_foveatus (S71), Amara_bifrons (S5)]",969.234075573911
"Omega1[Syntomus_truncatellus (S72), Amara_bifrons (S5)]",618.177690884839
"Omega1[Trechus_quadristriatus (S73), Amara_bifrons (S5)]",1544.32194259168
"Omega1[Amara_aenea (S1), Amara_convexior (S6)]",311.682104019145
"Omega1[Amara_anthobia (S2), Amara_convexior (S6)]",1510.09581343903
"Omega1[Amara_apricaria (S3), Amara_convexior (S6)]",680.167259849026
"Omega1[Amara_aulica (S4), Amara_convexior (S6)]",373.480058480464
"Omega1[Amara_bifrons (S5), Amara_convexior (S6)]",692.960615000199
"Omega1[Amara_convexior (S6), Amara_convexior (S6)]",656.483166495997
"Omega1[Amara_curta (S7), Amara_convexior (S6)]",435.041526652505
"Omega1[Amara_equestris (S8), Amara_convexior (S6)]",2002.49389968383
"Omega1[Amara_eurynota (S9), Amara_convexior (S6)]",1570.26951991284
"Omega1[Amara_familiaris (S10), Amara_convexior (S6)]",490.027396802079
"Omega1[Amara_fulva (S11), Amara_convexior (S6)]",1219.16399011837
"Omega1[Amara_fusca (S12), Amara_convexior (S6)]",749.637150012805
"Omega1[Amara_lucida (S13), Amara_convexior (S6)]",188.933030917224
"Omega1[Amara_lunicollis (S14), Amara_convexior (S6)]",376.731953709552
"Omega1[Amara_makolskii (S15), Amara_convexior (S6)]",686.144513744143
"Omega1[Amara_municipalis (S16), Amara_convexior (S6)]",861.841301772097
"Omega1[Amara_ovata (S17), Amara_convexior (S6)]",1447.27755286724
"Omega1[Amara_similata (S18), Amara_convexior (S6)]",960.559863860744
"Omega1[Amara_tibialis (S19), Amara_convexior (S6)]",355.01310270324
"Omega1[Anisodactylus_binotatus (S20), Amara_convexior (S6)]",1635.49579568111
"Omega1[Badister_bullatus (S21), Amara_convexior (S6)]",1360.98516995334
"Omega1[Bembidion_lampros (S22), Amara_convexior (S6)]",373.475280842787
"Omega1[Bembidion_properans (S23), Amara_convexior (S6)]",316.680263127228
"Omega1[Bradycellus_harpalinus (S24), Amara_convexior (S6)]",1021.55481965875
"Omega1[Calathus_ambiguus (S25), Amara_convexior (S6)]",695.614705855722
"Omega1[Calathus_cinctus (S26), Amara_convexior (S6)]",1110.25021908488
"Omega1[Calathus_erratus (S27), Amara_convexior (S6)]",185.133503528413
"Omega1[Calathus_fuscipes (S28), Amara_convexior (S6)]",416.634047762396
"Omega1[Calathus_melanocephalus (S29), Amara_convexior (S6)]",676.156614171093
"Omega1[Carabus_nemoralis (S30), Amara_convexior (S6)]",397.730693415963
"Omega1[Cicindela_campestris (S31), Amara_convexior (S6)]",723.822627125433
"Omega1[Cicindela_hybrida (S32), Amara_convexior (S6)]",476.813860904873
"Omega1[Harpalus_affinis (S33), Amara_convexior (S6)]",230.261471651496
"Omega1[Harpalus_anxius (S34), Amara_convexior (S6)]",621.692412712106
"Omega1[Harpalus_autumnalis (S35), Amara_convexior (S6)]",276.400887668369
"Omega1[Harpalus_calceatus (S36), Amara_convexior (S6)]",303.010341480483
"Omega1[Harpalus_distinguendus (S37), Amara_convexior (S6)]",296.088379638643
"Omega1[Harpalus_flavescens (S38), Amara_convexior (S6)]",634.41370182818
"Omega1[Harpalus_griseus (S39), Amara_convexior (S6)]",167.620718504499
"Omega1[Harpalus_latus (S40), Amara_convexior (S6)]",1514.56202924382
"Omega1[Harpalus_luteicornis (S41), Amara_convexior (S6)]",675.184207158703
"Omega1[Cryptophonus_melancholicus (S42), Amara_convexior (S6)]",374.561855682059
"Omega1[Harpalus_picipennis (S43), Amara_convexior (S6)]",960.488333944474
"Omega1[Harpalus_pumilus (S44), Amara_convexior (S6)]",563.775898680695
"Omega1[Harpalus_rubripes (S45), Amara_convexior (S6)]",593.908129034091
"Omega1[Harpalus_rufipalpis (S46), Amara_convexior (S6)]",352.872296130331
"Omega1[Harpalus_rufipes (S47), Amara_convexior (S6)]",834.873170176157
"Omega1[Harpalus_serripes (S48), Amara_convexior (S6)]",625.221505464554
"Omega1[Semiophonus_signaticornis (S49), Amara_convexior (S6)]",331.758292677375
"Omega1[Harpalus_smaragdinus (S50), Amara_convexior (S6)]",419.648052832783
"Omega1[Harpalus_tardus (S51), Amara_convexior (S6)]",309.127496942912
"Omega1[Leistus_ferrugineus (S52), Amara_convexior (S6)]",1050.71953031114
"Omega1[Leistus_rufomarginatus (S53), Amara_convexior (S6)]",491.379680227592
"Omega1[Licinus_depressus (S54), Amara_convexior (S6)]",1013.92992367785
"Omega1[Loricera_pilicornis (S55), Amara_convexior (S6)]",1528.04634485329
"Omega1[Masoreus_wetterhallii (S56), Amara_convexior (S6)]",2256.71691721643
"Omega1[Microlestes_minutulus (S57), Amara_convexior (S6)]",463.181686677707
"Omega1[Nebria_brevicollis (S58), Amara_convexior (S6)]",730.910037698782
"Omega1[Nebria_salina (S59), Amara_convexior (S6)]",1326.44543711444
"Omega1[Notiophilus_aestuans (S60), Amara_convexior (S6)]",1692.94297889866
"Omega1[Notiophilus_aquaticus (S61), Amara_convexior (S6)]",465.404792930188
"Omega1[Notiophilus_palustris (S62), Amara_convexior (S6)]",464.625004658556
"Omega1[Panagaeus_bipustulatus (S63), Amara_convexior (S6)]",675.682647891543
"Omega1[Poecilus_cupreus (S64), Amara_convexior (S6)]",521.927263192317
"Omega1[Poecilus_lepidus (S65), Amara_convexior (S6)]",304.159103643429
"Omega1[Poecilus_versicolor (S66), Amara_convexior (S6)]",460.589231009189
"Omega1[Pterostichus_diligens (S67), Amara_convexior (S6)]",1149.75100015931
"Omega1[Pterostichus_niger (S68), Amara_convexior (S6)]",1108.59088054762
"Omega1[Pterostichus_vernalis (S69), Amara_convexior (S6)]",1610.31236464503
"Omega1[Stenolophus_teutonus (S70), Amara_convexior (S6)]",1098.43826337922
"Omega1[Syntomus_foveatus (S71), Amara_convexior (S6)]",613.488609787413
"Omega1[Syntomus_truncatellus (S72), Amara_convexior (S6)]",180.21205746473
"Omega1[Trechus_quadristriatus (S73), Amara_convexior (S6)]",1181.67787092386
"Omega1[Amara_aenea (S1), Amara_curta (S7)]",946.120015074555
"Omega1[Amara_anthobia (S2), Amara_curta (S7)]",741.126775502801
"Omega1[Amara_apricaria (S3), Amara_curta (S7)]",902.781629553461
"Omega1[Amara_aulica (S4), Amara_curta (S7)]",388.163288776021
"Omega1[Amara_bifrons (S5), Amara_curta (S7)]",418.927274011812
"Omega1[Amara_convexior (S6), Amara_curta (S7)]",435.041526652505
"Omega1[Amara_curta (S7), Amara_curta (S7)]",221.864534063088
"Omega1[Amara_equestris (S8), Amara_curta (S7)]",1247.90012026455
"Omega1[Amara_eurynota (S9), Amara_curta (S7)]",451.856195101693
"Omega1[Amara_familiaris (S10), Amara_curta (S7)]",356.320924358155
"Omega1[Amara_fulva (S11), Amara_curta (S7)]",1160.47041458332
"Omega1[Amara_fusca (S12), Amara_curta (S7)]",446.354544368821
"Omega1[Amara_lucida (S13), Amara_curta (S7)]",833.503687599353
"Omega1[Amara_lunicollis (S14), Amara_curta (S7)]",810.985387333807
"Omega1[Amara_makolskii (S15), Amara_curta (S7)]",922.028542961097
"Omega1[Amara_municipalis (S16), Amara_curta (S7)]",776.168998370471
"Omega1[Amara_ovata (S17), Amara_curta (S7)]",1735.69416237512
"Omega1[Amara_similata (S18), Amara_curta (S7)]",544.618706261489
"Omega1[Amara_tibialis (S19), Amara_curta (S7)]",469.153271923629
"Omega1[Anisodactylus_binotatus (S20), Amara_curta (S7)]",1809.13969875467
"Omega1[Badister_bullatus (S21), Amara_curta (S7)]",999.018358383556
"Omega1[Bembidion_lampros (S22), Amara_curta (S7)]",551.019057831545
"Omega1[Bembidion_properans (S23), Amara_curta (S7)]",1210.63117228981
"Omega1[Bradycellus_harpalinus (S24), Amara_curta (S7)]",1724.69325034202
"Omega1[Calathus_ambiguus (S25), Amara_curta (S7)]",322.412903643653
"Omega1[Calathus_cinctus (S26), Amara_curta (S7)]",1131.80894612972
"Omega1[Calathus_erratus (S27), Amara_curta (S7)]",462.797072280131
"Omega1[Calathus_fuscipes (S28), Amara_curta (S7)]",302.903097937068
"Omega1[Calathus_melanocephalus (S29), Amara_curta (S7)]",577.732700683351
"Omega1[Carabus_nemoralis (S30), Amara_curta (S7)]",988.669744292617
"Omega1[Cicindela_campestris (S31), Amara_curta (S7)]",508.468686458735
"Omega1[Cicindela_hybrida (S32), Amara_curta (S7)]",496.226220343241
"Omega1[Harpalus_affinis (S33), Amara_curta (S7)]",1028.54708036726
"Omega1[Harpalus_anxius (S34), Amara_curta (S7)]",370.94155743168
"Omega1[Harpalus_autumnalis (S35), Amara_curta (S7)]",635.830589574355
"Omega1[Harpalus_calceatus (S36), Amara_curta (S7)]",522.49921240276
"Omega1[Harpalus_distinguendus (S37), Amara_curta (S7)]",829.447581818533
"Omega1[Harpalus_flavescens (S38), Amara_curta (S7)]",1212.87498823239
"Omega1[Harpalus_griseus (S39), Amara_curta (S7)]",295.165315582562
"Omega1[Harpalus_latus (S40), Amara_curta (S7)]",779.679134067243
"Omega1[Harpalus_luteicornis (S41), Amara_curta (S7)]",786.053774308712
"Omega1[Cryptophonus_melancholicus (S42), Amara_curta (S7)]",437.971882531542
"Omega1[Harpalus_picipennis (S43), Amara_curta (S7)]",709.752458885764
"Omega1[Harpalus_pumilus (S44), Amara_curta (S7)]",460.124161989948
"Omega1[Harpalus_rubripes (S45), Amara_curta (S7)]",225.823036067985
"Omega1[Harpalus_rufipalpis (S46), Amara_curta (S7)]",775.335361942443
"Omega1[Harpalus_rufipes (S47), Amara_curta (S7)]",569.875795738825
"Omega1[Harpalus_serripes (S48), Amara_curta (S7)]",303.499064234418
"Omega1[Semiophonus_signaticornis (S49), Amara_curta (S7)]",1027.18113958967
"Omega1[Harpalus_smaragdinus (S50), Amara_curta (S7)]",418.188735313747
"Omega1[Harpalus_tardus (S51), Amara_curta (S7)]",262.075384562205
"Omega1[Leistus_ferrugineus (S52), Amara_curta (S7)]",1223.92366363305
"Omega1[Leistus_rufomarginatus (S53), Amara_curta (S7)]",753.538990618124
"Omega1[Licinus_depressus (S54), Amara_curta (S7)]",1501.98892329239
"Omega1[Loricera_pilicornis (S55), Amara_curta (S7)]",1896.78757329467
"Omega1[Masoreus_wetterhallii (S56), Amara_curta (S7)]",1182.92065028385
"Omega1[Microlestes_minutulus (S57), Amara_curta (S7)]",579.874556515649
"Omega1[Nebria_brevicollis (S58), Amara_curta (S7)]",228.717021635074
"Omega1[Nebria_salina (S59), Amara_curta (S7)]",1132.19224476623
"Omega1[Notiophilus_aestuans (S60), Amara_curta (S7)]",1269.25079832666
"Omega1[Notiophilus_aquaticus (S61), Amara_curta (S7)]",1035.98856184553
"Omega1[Notiophilus_palustris (S62), Amara_curta (S7)]",723.56866446381
"Omega1[Panagaeus_bipustulatus (S63), Amara_curta (S7)]",780.746240741614
"Omega1[Poecilus_cupreus (S64), Amara_curta (S7)]",324.297155348151
"Omega1[Poecilus_lepidus (S65), Amara_curta (S7)]",532.941103408937
"Omega1[Poecilus_versicolor (S66), Amara_curta (S7)]",305.736119850184
"Omega1[Pterostichus_diligens (S67), Amara_curta (S7)]",1762.22493765168
"Omega1[Pterostichus_niger (S68), Amara_curta (S7)]",653.771886969082
"Omega1[Pterostichus_vernalis (S69), Amara_curta (S7)]",2214.10990816274
"Omega1[Stenolophus_teutonus (S70), Amara_curta (S7)]",1643.55481508586
"Omega1[Syntomus_foveatus (S71), Amara_curta (S7)]",384.072849945259
"Omega1[Syntomus_truncatellus (S72), Amara_curta (S7)]",201.9376992631
"Omega1[Trechus_quadristriatus (S73), Amara_curta (S7)]",1385.6726343748
"Omega1[Amara_aenea (S1), Amara_equestris (S8)]",1617.34121907351
"Omega1[Amara_anthobia (S2), Amara_equestris (S8)]",2116.24438204236
"Omega1[Amara_apricaria (S3), Amara_equestris (S8)]",2238.11274924146
"Omega1[Amara_aulica (S4), Amara_equestris (S8)]",1707.32090861928
"Omega1[Amara_bifrons (S5), Amara_equestris (S8)]",1597.73197258031
"Omega1[Amara_convexior (S6), Amara_equestris (S8)]",2002.49389968383
"Omega1[Amara_curta (S7), Amara_equestris (S8)]",1247.90012026455
"Omega1[Amara_equestris (S8), Amara_equestris (S8)]",2793.71009764508
"Omega1[Amara_eurynota (S9), Amara_equestris (S8)]",2005.52160026596
"Omega1[Amara_familiaris (S10), Amara_equestris (S8)]",1082.33905334215
"Omega1[Amara_fulva (S11), Amara_equestris (S8)]",2263.90866705487
"Omega1[Amara_fusca (S12), Amara_equestris (S8)]",1576.82690650984
"Omega1[Amara_lucida (S13), Amara_equestris (S8)]",1563.11510226366
"Omega1[Amara_lunicollis (S14), Amara_equestris (S8)]",3413.54447732112
"Omega1[Amara_makolskii (S15), Amara_equestris (S8)]",2263.38800446191
"Omega1[Amara_municipalis (S16), Amara_equestris (S8)]",2167.91430511563
"Omega1[Amara_ovata (S17), Amara_equestris (S8)]",3192.51056436348
"Omega1[Amara_similata (S18), Amara_equestris (S8)]",1874.52295521689
"Omega1[Amara_tibialis (S19), Amara_equestris (S8)]",1333.86250614597
"Omega1[Anisodactylus_binotatus (S20), Amara_equestris (S8)]",2916.05556348145
"Omega1[Badister_bullatus (S21), Amara_equestris (S8)]",2318.87058063102
"Omega1[Bembidion_lampros (S22), Amara_equestris (S8)]",2600.10505442724
"Omega1[Bembidion_properans (S23), Amara_equestris (S8)]",1238.37591222765
"Omega1[Bradycellus_harpalinus (S24), Amara_equestris (S8)]",2649.34442465494
"Omega1[Calathus_ambiguus (S25), Amara_equestris (S8)]",1739.31728025402
"Omega1[Calathus_cinctus (S26), Amara_equestris (S8)]",2004.69366223717
"Omega1[Calathus_erratus (S27), Amara_equestris (S8)]",2077.71973357939
"Omega1[Calathus_fuscipes (S28), Amara_equestris (S8)]",1473.34696193118
"Omega1[Calathus_melanocephalus (S29), Amara_equestris (S8)]",1489.40330575071
"Omega1[Carabus_nemoralis (S30), Amara_equestris (S8)]",1698.75093249162
"Omega1[Cicindela_campestris (S31), Amara_equestris (S8)]",1484.71430758949
"Omega1[Cicindela_hybrida (S32), Amara_equestris (S8)]",1782.26911437551
"Omega1[Harpalus_affinis (S33), Amara_equestris (S8)]",1872.64674186188
"Omega1[Harpalus_anxius (S34), Amara_equestris (S8)]",2740.20074260951
"Omega1[Harpalus_autumnalis (S35), Amara_equestris (S8)]",1398.74770970973
"Omega1[Harpalus_calceatus (S36), Amara_equestris (S8)]",1823.8886127566
"Omega1[Harpalus_distinguendus (S37), Amara_equestris (S8)]",1655.64201435482
"Omega1[Harpalus_flavescens (S38), Amara_equestris (S8)]",1385.75823976419
"Omega1[Harpalus_griseus (S39), Amara_equestris (S8)]",1180.25292553137
"Omega1[Harpalus_latus (S40), Amara_equestris (S8)]",2662.66735271529
"Omega1[Harpalus_luteicornis (S41), Amara_equestris (S8)]",2941.66350174625
"Omega1[Cryptophonus_melancholicus (S42), Amara_equestris (S8)]",1633.6440386334
"Omega1[Harpalus_picipennis (S43), Amara_equestris (S8)]",1706.84600242226
"Omega1[Harpalus_pumilus (S44), Amara_equestris (S8)]",1691.11434833222
"Omega1[Harpalus_rubripes (S45), Amara_equestris (S8)]",1507.57936341611
"Omega1[Harpalus_rufipalpis (S46), Amara_equestris (S8)]",1028.4437377169
"Omega1[Harpalus_rufipes (S47), Amara_equestris (S8)]",1516.02546611073
"Omega1[Harpalus_serripes (S48), Amara_equestris (S8)]",2060.8859901444
"Omega1[Semiophonus_signaticornis (S49), Amara_equestris (S8)]",1604.33746164219
"Omega1[Harpalus_smaragdinus (S50), Amara_equestris (S8)]",2184.86845741107
"Omega1[Harpalus_tardus (S51), Amara_equestris (S8)]",1648.00983591622
"Omega1[Leistus_ferrugineus (S52), Amara_equestris (S8)]",2540.64558279604
"Omega1[Leistus_rufomarginatus (S53), Amara_equestris (S8)]",1845.19259465779
"Omega1[Licinus_depressus (S54), Amara_equestris (S8)]",2369.85143223067
"Omega1[Loricera_pilicornis (S55), Amara_equestris (S8)]",2949.07069739019
"Omega1[Masoreus_wetterhallii (S56), Amara_equestris (S8)]",2856.94966042654
"Omega1[Microlestes_minutulus (S57), Amara_equestris (S8)]",1622.99927137518
"Omega1[Nebria_brevicollis (S58), Amara_equestris (S8)]",1214.52811021876
"Omega1[Nebria_salina (S59), Amara_equestris (S8)]",3096.9367447898
"Omega1[Notiophilus_aestuans (S60), Amara_equestris (S8)]",2034.87435924957
"Omega1[Notiophilus_aquaticus (S61), Amara_equestris (S8)]",2540.20632257322
"Omega1[Notiophilus_palustris (S62), Amara_equestris (S8)]",2389.51067348019
"Omega1[Panagaeus_bipustulatus (S63), Amara_equestris (S8)]",2276.27509444344
"Omega1[Poecilus_cupreus (S64), Amara_equestris (S8)]",1619.23988120875
"Omega1[Poecilus_lepidus (S65), Amara_equestris (S8)]",2812.94379351895
"Omega1[Poecilus_versicolor (S66), Amara_equestris (S8)]",1728.81714736612
"Omega1[Pterostichus_diligens (S67), Amara_equestris (S8)]",2183.42329780501
"Omega1[Pterostichus_niger (S68), Amara_equestris (S8)]",2225.74526369075
"Omega1[Pterostichus_vernalis (S69), Amara_equestris (S8)]",2971.65392319446
"Omega1[Stenolophus_teutonus (S70), Amara_equestris (S8)]",2593.10074721814
"Omega1[Syntomus_foveatus (S71), Amara_equestris (S8)]",1806.79422452976
"Omega1[Syntomus_truncatellus (S72), Amara_equestris (S8)]",1114.45159292926
"Omega1[Trechus_quadristriatus (S73), Amara_equestris (S8)]",3165.45887821805
"Omega1[Amara_aenea (S1), Amara_eurynota (S9)]",1883.49742558552
"Omega1[Amara_anthobia (S2), Amara_eurynota (S9)]",1868.70894078444
"Omega1[Amara_apricaria (S3), Amara_eurynota (S9)]",1177.6264855345
"Omega1[Amara_aulica (S4), Amara_eurynota (S9)]",1431.52162314556
"Omega1[Amara_bifrons (S5), Amara_eurynota (S9)]",1283.8200500667
"Omega1[Amara_convexior (S6), Amara_eurynota (S9)]",1570.26951991284
"Omega1[Amara_curta (S7), Amara_eurynota (S9)]",451.856195101693
"Omega1[Amara_equestris (S8), Amara_eurynota (S9)]",2005.52160026596
"Omega1[Amara_eurynota (S9), Amara_eurynota (S9)]",1054.09507748274
"Omega1[Amara_familiaris (S10), Amara_eurynota (S9)]",1119.16774254734
"Omega1[Amara_fulva (S11), Amara_eurynota (S9)]",1265.01032307784
"Omega1[Amara_fusca (S12), Amara_eurynota (S9)]",1299.27663203531
"Omega1[Amara_lucida (S13), Amara_eurynota (S9)]",2175.16711819399
"Omega1[Amara_lunicollis (S14), Amara_eurynota (S9)]",1988.74438843708
"Omega1[Amara_makolskii (S15), Amara_eurynota (S9)]",1871.89230858911
"Omega1[Amara_municipalis (S16), Amara_eurynota (S9)]",1229.2981541783
"Omega1[Amara_ovata (S17), Amara_eurynota (S9)]",2303.01522197323
"Omega1[Amara_similata (S18), Amara_eurynota (S9)]",745.002031069396
"Omega1[Amara_tibialis (S19), Amara_eurynota (S9)]",626.595581058799
"Omega1[Anisodactylus_binotatus (S20), Amara_eurynota (S9)]",2235.95056271168
"Omega1[Badister_bullatus (S21), Amara_eurynota (S9)]",2277.15926200067
"Omega1[Bembidion_lampros (S22), Amara_eurynota (S9)]",534.505034654635
"Omega1[Bembidion_properans (S23), Amara_eurynota (S9)]",1719.1708160059
"Omega1[Bradycellus_harpalinus (S24), Amara_eurynota (S9)]",2206.99062426506
"Omega1[Calathus_ambiguus (S25), Amara_eurynota (S9)]",1183.41321579225
"Omega1[Calathus_cinctus (S26), Amara_eurynota (S9)]",1799.84072287756
"Omega1[Calathus_erratus (S27), Amara_eurynota (S9)]",787.024709532297
"Omega1[Calathus_fuscipes (S28), Amara_eurynota (S9)]",978.211374823916
"Omega1[Calathus_melanocephalus (S29), Amara_eurynota (S9)]",1064.06267558917
"Omega1[Carabus_nemoralis (S30), Amara_eurynota (S9)]",1244.40115189235
"Omega1[Cicindela_campestris (S31), Amara_eurynota (S9)]",1187.99466802501
"Omega1[Cicindela_hybrida (S32), Amara_eurynota (S9)]",714.54056501657
"Omega1[Harpalus_affinis (S33), Amara_eurynota (S9)]",1676.67858569261
"Omega1[Harpalus_anxius (S34), Amara_eurynota (S9)]",1247.1935101555
"Omega1[Harpalus_autumnalis (S35), Amara_eurynota (S9)]",1543.53010389168
"Omega1[Harpalus_calceatus (S36), Amara_eurynota (S9)]",1009.8579608713
"Omega1[Harpalus_distinguendus (S37), Amara_eurynota (S9)]",1444.60200999668
"Omega1[Harpalus_flavescens (S38), Amara_eurynota (S9)]",1520.16597456353
"Omega1[Harpalus_griseus (S39), Amara_eurynota (S9)]",646.701193151002
"Omega1[Harpalus_latus (S40), Amara_eurynota (S9)]",1522.06039413285
"Omega1[Harpalus_luteicornis (S41), Amara_eurynota (S9)]",1520.36625750213
"Omega1[Cryptophonus_melancholicus (S42), Amara_eurynota (S9)]",997.813632278679
"Omega1[Harpalus_picipennis (S43), Amara_eurynota (S9)]",941.477030839085
"Omega1[Harpalus_pumilus (S44), Amara_eurynota (S9)]",1480.77731632376
"Omega1[Harpalus_rubripes (S45), Amara_eurynota (S9)]",853.138997654105
"Omega1[Harpalus_rufipalpis (S46), Amara_eurynota (S9)]",742.546569236743
